tempo= 123
277.4765625 C
277.8177083333333 f
277.8411458333333 g
277.9270833333333 D
278.0703125 d
278.2135416666667 D
278.4895833333333 a
278.4947916666667 r
278.5 Y
278.9114583333333 C
279.8046875 D
280.1484375 d
280.1588541666667 a
280.4635416666667 D
280.7890625 S
280.8203125 P
281.1484375 D
281.4791666666667 s
281.5 p
281.8125 D
282.1145833333333 a
282.1328125 O
282.4166666666667 g
282.5286458333333 D
282.6796875 d
282.8229166666667 D
282.9609375 P
282.9947916666667 Y
283.0 I
283.2890625 B
283.65625 P
283.6614583333333 D
283.6692708333333 I
283.6953125 E
283.9348958333333 B
284.3203125 G
284.46875 g
284.59375 f
284.7604166666667 g
284.8776041666667 P
284.9010416666667 O
284.9270833333333 y
285.1927083333333 B
285.5651041666667 P
285.5677083333333 g
285.5807291666667 O
285.5963541666667 E
285.8567708333333 B
286.2239583333333 H
286.3776041666667 G
286.5208333333333 g
286.6744791666667 G
286.8828125 D
286.9166666666667 Y
286.9322916666667 I
287.3567708333333 B
288.1744791666667 G
288.4817708333333 g
288.5104166666667 d
288.8229166666667 G
289.1588541666667 f
289.1770833333333 S
289.5234375 G
289.8359375 D
289.859375 s
290.1666666666667 G
290.4713541666667 a
290.4765625 d
290.7369791666667 H
290.8411458333333 G
291.0364583333333 g
291.1536458333333 G
291.3125 S
291.3463541666667 P
291.3541666666667 I
291.59375 L
291.953125 G
291.9765625 S
291.9973958333333 T
292.015625 P
292.2473958333333 L
292.6979166666667 k
292.7369791666667 H
292.8880208333333 h
293.0078125 H
293.1953125 S
293.2265625 a
293.2630208333333 i
293.4895833333333 L
293.8489583333333 H
293.8515625 S
293.8645833333333 T
293.8880208333333 a
294.1458333333333 L
294.46875 G
294.5 J
294.7786458333333 k
294.8098958333333 H
294.8151041666667 I
295.1666666666667 L
295.1796875 J
295.4505208333333 B
295.484375 L
295.8229166666667 k
295.8567708333333 H
296.1276041666667 J
296.1510416666667 G
296.453125 H
296.7317708333333 J
296.7552083333333 S
296.7578125 r
297.0963541666667 k
297.1536458333333 D
297.3932291666667 n
297.3984375 Z
297.7057291666667 S
297.7291666666667 J
298.03125 H
298.0703125 a
298.3619791666667 G
298.3828125 P
298.6328125 H
298.6354166666667 a
299.0104166666667 S
299.0182291666667 J
299.3098958333333 B
299.328125 L
299.6640625 H
299.6848958333333 a
299.9348958333333 G
299.9479166666667 P
300.2734375 O
300.2890625 g
300.5364583333333 PG
300.9270833333333 aH
301.1614583333333 V
301.1901041666667 k
301.5755208333333 D
301.6015625 I
301.828125 g
302.1458333333333 Q
302.3489583333333 G
302.4010416666667 P
302.71875 C
302.7239583333333 J
303.0833333333333 I
303.3489583333333 G
303.6822916666667 o
303.9739583333333 h
304.3072916666667 O
304.5833333333333 H
304.9348958333333 V
304.96875 u
304.9713541666667 O
305.234375 H
305.5572916666667 Y
305.5677083333333 V
305.5833333333333 O
305.8567708333333 G
306.1302083333333 O
306.1432291666667 T
306.2083333333333 V
306.4817708333333 f
306.8411458333333 C
306.9348958333333 D
307.15625 H
307.4635416666667 x
307.78125 H
307.7890625 W
308.0598958333333 Z
308.1302083333333 s
308.4479166666667 H
308.7083333333333 L
308.7369791666667 P
308.984375 H
309.2890625 Z
309.3177083333333 s
309.578125 J
309.8828125 x
309.9270833333333 S
310.2109375 H
310.4817708333333 L
310.5572916666667 f
310.8072916666667 H
311.1041666666667 o
311.3802083333333 h
311.6875 I
311.9583333333333 G
312.2760416666667 C
312.2890625 I
312.2942708333333 Y
312.5651041666667 G
312.9166666666667 C
312.9244791666667 I
312.9401041666667 T
313.1640625 f
313.4427083333333 I
313.4869791666667 C
313.8125 D
314.0651041666667 x
314.0833333333333 S
314.4010416666667 G
314.6953125 Z
315.0130208333333 G
315.3098958333333 L
315.3958333333333 P
315.6380208333333 G
315.9010416666667 n
315.9166666666667 O
316.2005208333333 G
316.5104166666667 P
316.5208333333333 L
316.8203125 G
317.0859375 a
317.1067708333333 r
317.1588541666667 Z
317.1979166666667 C
317.453125 G
317.71875 D
317.9921875 G
318.2630208333333 y
318.5416666666667 d
318.8333333333333 Y
319.0859375 D
319.3854166666667 Y
319.4166666666667 w
319.4192708333333 Z
319.6822916666667 D
319.9479166666667 i
319.96875 W
319.9817708333333 Z
320.2239583333333 d
320.5234375 o
320.5338541666667 Z
320.5494791666667 E
320.7890625 S
321.0833333333333 o
321.09375 Z
321.1458333333333 E
321.3307291666667 S
321.6354166666667 r
321.6380208333333 O
321.640625 Z
321.8697916666667 a
322.1432291666667 f
322.15625 x
322.1744791666667 T
322.2083333333333 p
322.4921875 jZ
322.7473958333333 L
322.7552083333333 S
322.9765625 f
322.9817708333333 k
323.28125 J
323.2890625 g
323.2916666666667 a
323.3333333333333 y
323.3567708333333 i
323.53125 H
323.8098958333333 o
323.8125 h
323.8359375 Y
324.0520833333333 J
324.0989583333333 D
324.3802083333333 h
324.4010416666667 k
324.6276041666667 J
324.6484375 D
324.9296875 y
325.1927083333333 d
325.4947916666667 D
325.765625 Z
326.0651041666667 D
326.0703125 Z
326.1015625 o
326.3307291666667 Z
326.6536458333333 Z
326.6640625 g
326.7213541666667 O
326.9166666666667 z
326.9739583333333 b
327.21875 Z
327.2526041666667 h
327.3203125 P
327.5026041666667 L
327.7864583333333 Z
327.8411458333333 h
328.0651041666667 L
328.3385416666667 Z
328.34375 H
328.5859375 k
328.8854166666667 j
328.8880208333333 x
328.953125 S
329.1901041666667 b
329.203125 Z
329.4557291666667 L
329.4973958333333 L
329.6901041666667 n
329.7161458333333 x
330.015625 B
330.0260416666667 c
330.03125 k
330.1145833333333 d
330.265625 V
330.5494791666667 v
330.5729166666667 h
330.5859375 D
330.7890625 B
330.8072916666667 Z
331.1458333333333 y
331.3854166666667 d
331.703125 Y
331.984375 D
332.2916666666667 Z
332.5598958333333 Z
332.8541666666667 Y
333.1536458333333 D
333.4401041666667 u
333.7239583333333 f
334.015625 Z
334.3072916666667 Z
334.875 f
335.0546875 i
335.3541666666667 g
335.6015625 Z
335.8020833333333 Z
336.2005208333333 I
336.4713541666667 G
336.7109375 Z
336.9791666666667 Z
337.2552083333333 o
337.5338541666667 h
337.8776041666667 Z
338.1640625 Z
338.4375 O
338.7473958333333 H
339.0182291666667 Z
339.3098958333333 j
339.6380208333333 Z
339.9375 J
340.2239583333333 Z
340.5104166666667 l
340.7890625 Z
341.0703125 l
341.3645833333333 Z
341.6432291666667 L
341.9817708333333 Z
342.2473958333333 z
342.5755208333333 Z
342.8515625 Z
343.171875 Z
343.4765625 Z
343.84375 Z
344.1432291666667 Z
344.4947916666667 Z
344.765625 Z
345.0859375 Z
345.3411458333333 Z
345.6822916666667 Z
345.9765625 Z
346.2916666666667 Z
346.5911458333333 Z
346.9609375 D
347.2395833333333 Z
347.5833333333333 Z
347.890625 Z
348.2135416666667 D
348.4583333333333 Z
348.7447916666667 Z
349.0520833333333 Z
349.3541666666667 D
349.4583333333333 Y
349.6328125 Z
349.96875 Z
349.9713541666667 D
350.28125 Z
350.578125 D
350.8177083333333 Z
351.0885416666667 Z
351.0911458333333 S
351.3776041666667 Z
351.4088541666667 W
351.6979166666667 D
351.7395833333333 a
351.9765625 Z
352.2447916666667 a
352.3229166666667 Z
352.5572916666667 Z
352.8125 P
352.8489583333333 D
353.0572916666667 Z
353.3723958333333 ZO
353.421875 r
353.6744791666667 Z
353.9427083333333 o
353.9479166666667 D
